sample_id,algorithm,original_size,compressed_size,compression_ratio,compression_time_ms,decompression_time_ms,verified
sample_000547,lzma,1048576,144088,0.13741302490234375,731.0374,6.9101,True
sample_000547,zstd,1048576,195678,0.1866130828857422,3.5072,1.5104,True
sample_000548,gzip,1048576,3766,0.0035915374755859375,1.5351,0.7908,True
sample_000548,bz2,1048576,1052,0.001003265380859375,254.3071,6.3075,True
sample_000548,lzma,1048576,420,0.000400543212890625,15.1732,1.8904,True
sample_000548,zstd,1048576,234,0.0002231597900390625,0.4199,0.3695,True
sample_000549,gzip,1048576,9555,0.009112358093261719,16.7707,0.629,True
sample_000549,bz2,1048576,11405,0.010876655578613281,5.7884,3.1594,True
sample_000549,lzma,1048576,7884,0.007518768310546875,38.9755,3.5666,True
sample_000549,zstd,1048576,10257,0.009781837463378906,0.6294,0.5064,True
sample_000550,gzip,1048576,396268,0.3779106140136719,76.4555,2.9149,True
sample_000550,bz2,1048576,342431,0.3265676498413086,63.8833,37.2139,True
sample_000550,lzma,1048576,295388,0.2817039489746094,366.0423,16.9128,True
sample_000550,zstd,1048576,437285,0.41702747344970703,8.0075,1.6166,True
sample_000551,gzip,1048576,307982,0.2937145233154297,126.6489,1.4375,True
sample_000551,bz2,1048576,299564,0.2856864929199219,151.7842,19.6175,True
sample_000551,lzma,1048576,297260,0.2834892272949219,191.3557,10.6263,True
sample_000551,zstd,1048576,316917,0.30223560333251953,2.1492,0.7789,True
sample_000552,gzip,16384,16407,1.00140380859375,0.1592,0.0053,True
sample_000552,bz2,16384,16867,1.02947998046875,2.6048,0.6159,True
sample_000552,lzma,16384,16444,1.003662109375,6.7265,0.0446,True
sample_000552,zstd,16384,16394,1.0006103515625,0.019,0.0014,True
sample_000553,gzip,16384,2738,0.1671142578125,5.3463,0.0196,True
sample_000553,bz2,16384,2723,0.16619873046875,1.1259,0.2871,True
sample_000553,lzma,16384,2572,0.156982421875,10.0592,0.1705,True
sample_000553,zstd,16384,3177,0.19390869140625,0.0727,0.0254,True
sample_000554,gzip,16384,72,0.00439453125,0.0274,0.0062,True
sample_000554,bz2,16384,64,0.00390625,1.5411,0.0843,True
sample_000554,lzma,16384,128,0.0078125,4.6619,0.0444,True
sample_000554,zstd,16384,26,0.0015869140625,0.0075,0.0035,True
sample_000555,gzip,16384,93,0.00567626953125,0.0708,0.009,True
sample_000555,bz2,16384,147,0.00897216796875,0.1403,0.0802,True
sample_000555,lzma,16384,152,0.00927734375,4.941,0.0577,True
sample_000555,zstd,16384,61,0.00372314453125,0.0088,0.004,True
sample_000556,gzip,16384,7152,0.4365234375,0.4758,0.0463,True
sample_000556,bz2,16384,6075,0.37078857421875,1.462,0.4438,True
sample_000556,lzma,16384,5916,0.361083984375,8.3006,0.357,True
sample_000556,zstd,16384,7384,0.45068359375,0.1115,0.0322,True
sample_000557,gzip,16384,6095,0.37200927734375,0.2633,0.0285,True
sample_000557,bz2,16384,6035,0.36834716796875,2.5386,0.3525,True
sample_000557,lzma,16384,5684,0.346923828125,6.1788,0.3316,True
sample_000557,zstd,16384,6091,0.37176513671875,0.0862,0.0147,True
sample_000558,gzip,65536,65574,1.000579833984375,0.9942,0.016,True
sample_000558,bz2,65536,66195,1.0100555419921875,5.6508,2.6018,True
sample_000558,lzma,65536,65600,1.0009765625,15.7122,0.1554,True
sample_000558,zstd,65536,65546,1.000152587890625,0.0249,0.0021,True
sample_000559,gzip,65536,19756,0.30145263671875,29.1009,0.1962,True
sample_000559,bz2,65536,18001,0.2746734619140625,4.4992,1.4828,True
sample_000559,lzma,65536,18596,0.28375244140625,21.4936,1.1916,True
sample_000559,zstd,65536,21436,0.32708740234375,0.3084,0.0861,True
sample_000560,gzip,65536,319,0.0048675537109375,0.1475,0.0224,True
sample_000560,bz2,65536,249,0.0037994384765625,8.6204,0.4064,True
sample_000560,lzma,65536,212,0.00323486328125,5.0384,0.1109,True
sample_000560,zstd,65536,84,0.00128173828125,0.0141,0.0032,True
sample_000561,gzip,65536,2160,0.032958984375,1.5063,0.0258,True
sample_000561,bz2,65536,2815,0.0429534912109375,0.9617,0.3152,True
sample_000561,lzma,65536,1688,0.0257568359375,11.2184,0.2934,True
sample_000561,zstd,65536,1559,0.0237884521484375,0.0395,0.0363,True
sample_000562,gzip,65536,27124,0.41387939453125,3.7044,0.1864,True
sample_000562,bz2,65536,22928,0.349853515625,3.9929,1.7335,True
sample_000562,lzma,65536,20940,0.31951904296875,18.2037,1.3558,True
sample_000562,zstd,65536,27417,0.4183502197265625,0.4337,0.101,True
sample_000563,gzip,65536,24591,0.3752288818359375,1.1377,0.1071,True
sample_000563,bz2,65536,23624,0.3604736328125,9.3096,1.6649,True
sample_000563,lzma,65536,22200,0.3387451171875,13.8258,1.1387,True
sample_000563,zstd,65536,26558,0.405242919921875,0.1659,0.0544,True
sample_000564,gzip,262144,262242,1.0003738403320312,4.8795,0.0961,True
sample_000564,bz2,262144,263738,1.0060806274414062,21.4744,10.8259,True
sample_000564,lzma,262144,262216,1.000274658203125,51.4353,0.3918,True
sample_000564,zstd,262144,262159,1.0000572204589844,0.314,0.0055,True
sample_000565,gzip,262144,76035,0.2900505065917969,145.8267,0.4257,True
sample_000565,bz2,262144,71647,0.2733116149902344,16.8283,7.8739,True
sample_000565,lzma,262144,72984,0.278411865234375,86.9765,3.1513,True
sample_000565,zstd,262144,85739,0.3270683288574219,1.7288,0.4461,True
sample_000566,gzip,262144,430,0.00164031982421875,0.4582,0.1221,True
sample_000566,bz2,262144,75,0.000286102294921875,24.8256,1.5099,True
sample_000566,lzma,262144,180,0.0006866455078125,7.1132,0.5239,True
sample_000566,zstd,262144,40,0.000152587890625,0.2311,0.045,True
sample_000567,gzip,262144,2474,0.00943756103515625,4.0141,0.0565,True
sample_000567,bz2,262144,3808,0.0145263671875,1.9933,0.8,True
sample_000567,lzma,262144,2092,0.0079803466796875,12.8544,0.8762,True
sample_000567,zstd,262144,1794,0.00684356689453125,0.2306,0.0976,True
sample_000568,gzip,262144,34773,0.13264846801757812,5.8271,0.2248,True
sample_000568,bz2,262144,21067,0.08036422729492188,20.3492,3.5997,True
sample_000568,lzma,262144,27696,0.10565185546875,80.6668,1.7598,True
sample_000568,zstd,262144,42616,0.162567138671875,0.936,0.3224,True
sample_000569,gzip,262144,101442,0.38697052001953125,5.4445,0.3044,True
sample_000569,bz2,262144,97949,0.3736457824707031,34.8504,5.0776,True
sample_000569,lzma,262144,92928,0.3544921875,49.6102,5.2064,True
sample_000569,zstd,262144,99466,0.37943267822265625,0.9042,0.2005,True
sample_000570,gzip,1048576,1048914,1.0003223419189453,21.0049,0.9357,True
sample_000570,bz2,1048576,1053519,1.004714012145996,91.3082,56.6539,True
sample_000570,lzma,1048576,1048688,1.0001068115234375,213.2833,1.7448,True
sample_000570,zstd,1048576,1048609,1.0000314712524414,0.7264,0.4007,True
sample_000571,gzip,1048576,446845,0.4261445999145508,129.0952,3.615,True
sample_000571,bz2,1048576,407030,0.38817405700683594,76.5229,49.0193,True
sample_000571,lzma,1048576,427384,0.40758514404296875,436.8291,19.5184,True
sample_000571,zstd,1048576,468494,0.4467906951904297,8.7505,2.5142,True
sample_000572,gzip,1048576,2096,0.0019989013671875,1.451,0.617,True
sample_000572,bz2,1048576,210,0.0002002716064453125,153.596,4.4861,True
sample_000572,lzma,1048576,300,0.000286102294921875,16.1392,2.0709,True
sample_000572,zstd,1048576,120,0.00011444091796875,0.4519,0.3544,True
sample_000573,gzip,1048576,3235,0.0030851364135742188,5.3764,1.0351,True
sample_000573,bz2,1048576,4617,0.004403114318847656,6.0896,3.5399,True
sample_000573,lzma,1048576,2664,0.00254058837890625,23.4501,3.282,True
sample_000573,zstd,1048576,3449,0.0032892227172851562,0.7101,0.4844,True
sample_000574,gzip,1048576,137216,0.130859375,27.7653,1.1886,True
sample_000574,bz2,1048576,104744,0.09989166259765625,96.0732,17.8519,True
sample_000574,lzma,1048576,100336,0.0956878662109375,393.221,6.7606,True
sample_000574,zstd,1048576,172698,0.16469764709472656,2.9538,1.3629,True
sample_000575,gzip,1048576,338509,0.3228273391723633,49.4654,1.2887,True
sample_000575,bz2,1048576,326514,0.3113880157470703,162.5144,19.914,True
sample_000575,lzma,1048576,323876,0.3088722229003906,176.9989,11.909,True
sample_000575,zstd,1048576,343128,0.32723236083984375,2.8543,1.0622,True
sample_000576,gzip,16384,16407,1.00140380859375,0.1414,0.0113,True
sample_000576,bz2,16384,16848,1.0283203125,2.1582,0.7857,True
sample_000576,lzma,16384,16444,1.003662109375,7.3884,0.09,True
sample_000576,zstd,16384,16394,1.0006103515625,0.0271,0.002,True
sample_000577,gzip,16384,5174,0.3157958984375,2.1754,0.0388,True
sample_000577,bz2,16384,4563,0.27850341796875,1.3346,0.4232,True
sample_000577,lzma,16384,4900,0.299072265625,8.6358,0.3777,True
sample_000577,zstd,16384,5505,0.33599853515625,0.0904,0.0305,True
sample_000578,gzip,16384,128,0.0078125,0.0347,0.0091,True
sample_000578,bz2,16384,143,0.00872802734375,1.831,0.14,True
sample_000578,lzma,16384,156,0.009521484375,4.8536,0.0487,True
sample_000578,zstd,16384,51,0.00311279296875,0.0077,0.0017,True
sample_000579,gzip,16384,201,0.01226806640625,0.1192,0.0068,True
sample_000579,bz2,16384,353,0.02154541015625,0.171,0.0564,True
sample_000579,lzma,16384,232,0.01416015625,4.965,0.0684,True
sample_000579,zstd,16384,183,0.01116943359375,0.0112,0.0053,True
sample_000580,gzip,16384,7160,0.43701171875,0.6905,0.092,True
sample_000580,bz2,16384,6090,0.3717041015625,1.1592,0.3764,True
sample_000580,lzma,16384,5892,0.359619140625,7.8588,0.3705,True
sample_000580,zstd,16384,7378,0.4503173828125,0.1191,0.0315,True
sample_000581,gzip,16384,7798,0.4759521484375,0.2006,0.0384,True
sample_000581,bz2,16384,7811,0.47674560546875,1.8072,0.9164,True
sample_000581,lzma,16384,7244,0.442138671875,6.5616,0.3863,True
sample_000581,zstd,16384,7870,0.4803466796875,0.0836,0.0203,True
sample_000582,gzip,65536,65574,1.000579833984375,1.085,0.0156,True
sample_000582,bz2,65536,66179,1.0098114013671875,5.346,2.5144,True
sample_000582,lzma,65536,65600,1.0009765625,15.119,0.1204,True
sample_000582,zstd,65536,65546,1.000152587890625,0.0235,0.0021,True
sample_000583,gzip,65536,19781,0.3018341064453125,28.3178,0.1757,True
sample_000583,bz2,65536,17989,0.2744903564453125,4.3518,1.6634,True
sample_000583,lzma,65536,18612,0.28399658203125,20.6436,1.2496,True
sample_000583,zstd,65536,21425,0.3269195556640625,0.4244,0.0818,True
sample_000584,gzip,65536,104,0.0015869140625,0.1717,0.0216,True
sample_000584,bz2,65536,54,0.000823974609375,5.8384,0.2763,True
sample_000584,lzma,65536,148,0.00225830078125,5.3095,0.1548,True
sample_000584,zstd,65536,22,0.000335693359375,0.0122,0.0115,True
sample_000585,gzip,65536,8073,0.1231842041015625,1.4368,0.0542,True
sample_000585,bz2,65536,7131,0.1088104248046875,1.7082,0.6448,True
sample_000585,lzma,65536,5472,0.08349609375,22.0496,0.4587,True
sample_000585,zstd,65536,5231,0.0798187255859375,0.0851,0.0654,True
sample_000586,gzip,65536,9079,0.1385345458984375,1.4914,0.0613,True
sample_000586,bz2,65536,6696,0.1021728515625,3.9154,0.8291,True
sample_000586,lzma,65536,7324,0.11175537109375,20.9273,0.5617,True
sample_000586,zstd,65536,10780,0.16448974609375,0.1529,0.0642,True
sample_000587,gzip,65536,26771,0.4084930419921875,1.1932,0.1278,True
sample_000587,bz2,65536,25153,0.3838043212890625,8.2102,1.625,True
sample_000587,lzma,65536,24428,0.37274169921875,11.1496,1.4453,True
sample_000587,zstd,65536,29007,0.4426116943359375,0.1876,0.0582,True
sample_000588,gzip,262144,262242,1.0003738403320312,4.8249,0.1483,True
sample_000588,bz2,262144,263760,1.00616455078125,22.4979,11.0773,True
sample_000588,lzma,262144,262216,1.000274658203125,53.5329,0.3141,True
sample_000588,zstd,262144,262159,1.0000572204589844,0.3072,0.0056,True
sample_000589,gzip,262144,112690,0.42987823486328125,36.9414,0.5843,True
sample_000589,bz2,262144,101914,0.38877105712890625,16.6635,8.0525,True
sample_000589,lzma,262144,107432,0.409820556640625,67.8311,4.4544,True
sample_000589,zstd,262144,117603,0.4486198425292969,2.3725,0.5683,True
sample_000590,gzip,262144,429,0.001636505126953125,0.3136,0.065,True
sample_000590,bz2,262144,70,0.00026702880859375,24.7118,1.2803,True
sample_000590,lzma,262144,180,0.0006866455078125,6.9818,0.4641,True
sample_000590,zstd,262144,40,0.000152587890625,0.2166,0.0527,True
sample_000591,gzip,262144,2469,0.009418487548828125,4.4427,0.07,True
sample_000591,bz2,262144,3760,0.01434326171875,2.0897,0.7602,True
sample_000591,lzma,262144,2088,0.007965087890625,12.4372,0.7193,True
sample_000591,zstd,262144,1802,0.00687408447265625,0.2135,0.0972,True
sample_000592,gzip,262144,102480,0.39093017578125,20.5029,0.8504,True
sample_000592,bz2,262144,89097,0.3398780822753906,17.7073,6.9335,True
sample_000592,lzma,262144,77592,0.295989990234375,72.6657,4.785,True
sample_000592,zstd,262144,114702,0.43755340576171875,2.3421,0.6592,True
sample_000593,gzip,262144,85836,0.3274383544921875,29.8975,0.262,True
sample_000593,bz2,262144,82447,0.3145103454589844,40.5413,4.7662,True
sample_000593,lzma,262144,79196,0.3021087646484375,55.7417,5.9366,True
sample_000593,zstd,262144,88545,0.3377723693847656,0.922,0.2793,True
sample_000594,gzip,1048576,1048914,1.0003223419189453,22.386,1.5334,True
sample_000594,bz2,1048576,1053740,1.0049247741699219,94.9376,60.6562,True
sample_000594,lzma,1048576,1048688,1.0001068115234375,215.3671,1.6854,True
sample_000594,zstd,1048576,1048609,1.0000314712524414,1.2919,0.3766,True
sample_000595,gzip,1048576,446843,0.42614269256591797,157.4495,2.753,True
sample_000595,bz2,1048576,407224,0.38835906982421875,76.4944,41.9573,True
sample_000595,lzma,1048576,427232,0.407440185546875,416.2193,20.3908,True
sample_000595,zstd,1048576,468071,0.44638729095458984,9.3508,1.9031,True
sample_000596,gzip,1048576,2626,0.0025043487548828125,1.9647,1.1188,True
sample_000596,bz2,1048576,332,0.000316619873046875,214.9558,4.4222,True
sample_000596,lzma,1048576,320,0.00030517578125,16.3004,1.9797,True
sample_000596,zstd,1048576,138,0.0001316070556640625,0.3662,0.3727,True
sample_000597,gzip,1048576,9595,0.009150505065917969,17.1483,0.6208,True
sample_000597,bz2,1048576,11453,0.010922431945800781,5.5216,3.5493,True
sample_000597,lzma,1048576,7968,0.007598876953125,41.8803,3.4279,True
sample_000597,zstd,1048576,9487,0.009047508239746094,0.5083,0.4564,True
sample_000598,gzip,1048576,137275,0.13091564178466797,27.1639,1.3101,True
sample_000598,bz2,1048576,104781,0.09992694854736328,98.7359,32.256,True
sample_000598,lzma,1048576,101232,0.0965423583984375,385.883,6.5588,True
sample_000598,zstd,1048576,172232,0.16425323486328125,4.7503,1.4788,True
sample_000599,gzip,1048576,363020,0.3462028503417969,24.6651,1.7047,True
sample_000599,bz2,1048576,347502,0.3314037322998047,155.4756,24.2934,True
sample_000599,lzma,1048576,350516,0.3342781066894531,163.009,9.2861,True
sample_000599,zstd,1048576,353475,0.3371000289916992,2.4506,0.6556,True
sample_000600,gzip,16384,16407,1.00140380859375,0.1988,0.0218,True
sample_000600,bz2,16384,16850,1.0284423828125,1.8764,0.6908,True
sample_000600,lzma,16384,16444,1.003662109375,7.3886,0.0359,True
sample_000600,zstd,16384,16394,1.0006103515625,0.0157,0.0011,True
sample_000601,gzip,16384,7582,0.4627685546875,0.6333,0.0433,True
sample_000601,bz2,16384,6455,0.39398193359375,1.4524,0.4014,True
sample_000601,lzma,16384,7276,0.444091796875,6.989,0.6296,True
sample_000601,zstd,16384,7376,0.4501953125,0.1291,0.0348,True
sample_000602,gzip,16384,177,0.01080322265625,0.0377,0.0097,True
sample_000602,bz2,16384,224,0.013671875,2.2341,0.1984,True
sample_000602,lzma,16384,188,0.011474609375,4.5235,0.0624,True
sample_000602,zstd,16384,84,0.005126953125,0.014,0.0039,True
sample_000603,gzip,16384,1916,0.116943359375,0.3474,0.0169,True
sample_000603,bz2,16384,2415,0.14739990234375,0.6734,0.1707,True
sample_000603,lzma,16384,1456,0.0888671875,7.1552,0.1263,True
sample_000603,zstd,16384,1324,0.080810546875,0.0258,0.0154,True
sample_000604,gzip,16384,2506,0.1529541015625,0.2687,0.0226,True
sample_000604,bz2,16384,1744,0.1064453125,1.012,0.1774,True
sample_000604,lzma,16384,2280,0.13916015625,7.8193,0.1325,True
sample_000604,zstd,16384,2764,0.168701171875,0.0428,0.0168,True
sample_000605,gzip,16384,4979,0.30389404296875,0.4086,0.0244,True
sample_000605,bz2,16384,5217,0.31842041015625,2.864,0.4278,True
sample_000605,lzma,16384,4632,0.28271484375,7.1631,0.2616,True
sample_000605,zstd,16384,4908,0.299560546875,0.034,0.0191,True
sample_000606,gzip,65536,65574,1.000579833984375,0.8949,0.0117,True
sample_000606,bz2,65536,66165,1.0095977783203125,5.2173,2.2859,True
sample_000606,lzma,65536,65600,1.0009765625,14.9973,0.0893,True
sample_000606,zstd,65536,65546,1.000152587890625,0.0405,0.002,True
sample_000607,gzip,65536,29284,0.44683837890625,7.0779,0.172,True
sample_000607,bz2,65536,25568,0.39013671875,4.3489,1.856,True
sample_000607,lzma,65536,27636,0.42169189453125,15.6322,1.3019,True
sample_000607,zstd,65536,28240,0.430908203125,0.6038,0.0785,True
sample_000608,gzip,65536,144,0.002197265625,0.0733,0.0199,True
sample_000608,bz2,65536,70,0.001068115234375,5.3488,0.3975,True
sample_000608,lzma,65536,152,0.0023193359375,5.422,0.1076,True
sample_000608,zstd,65536,26,0.000396728515625,0.0115,0.0104,True
sample_000609,gzip,65536,263,0.0040130615234375,0.2457,0.0149,True
sample_000609,bz2,65536,483,0.0073699951171875,0.3687,0.1678,True
sample_000609,lzma,65536,300,0.00457763671875,5.0304,0.1687,True
sample_000609,zstd,65536,198,0.003021240234375,0.0135,0.012,True
sample_000610,gzip,65536,27102,0.413543701171875,3.5359,0.1615,True
sample_000610,bz2,65536,22943,0.3500823974609375,3.5848,1.6016,True
sample_000610,lzma,65536,20868,0.31842041015625,18.3521,1.4957,True
sample_000610,zstd,65536,27369,0.4176177978515625,0.6253,0.1274,True
sample_000611,gzip,65536,23076,0.35211181640625,0.883,0.1539,True
sample_000611,bz2,65536,21608,0.3297119140625,7.7328,1.1779,True
sample_000611,lzma,65536,21240,0.3240966796875,11.7065,1.0925,True
sample_000611,zstd,65536,24344,0.3714599609375,0.1746,0.0452,True
sample_000612,gzip,262144,262242,1.0003738403320312,5.0361,0.158,True
sample_000612,bz2,262144,263732,1.0060577392578125,20.665,11.3178,True
sample_000612,lzma,262144,262216,1.000274658203125,47.2973,0.3874,True
sample_000612,zstd,262144,262159,1.0000572204589844,0.3253,0.0149,True
sample_000613,gzip,262144,39751,0.15163803100585938,266.2868,0.3687,True
sample_000613,bz2,262144,42064,0.16046142578125,15.3293,5.7994,True
sample_000613,lzma,262144,36760,0.140228271484375,149.2466,1.8376,True
sample_000613,zstd,262144,48989,0.18687820434570312,1.4393,0.4413,True
sample_000614,gzip,262144,1100,0.0041961669921875,0.4724,0.1412,True
sample_000614,bz2,262144,467,0.001781463623046875,33.9066,2.4074,True
sample_000614,lzma,262144,312,0.001190185546875,7.8354,0.7372,True
sample_000614,zstd,262144,162,0.00061798095703125,0.3531,0.0067,True
sample_000615,gzip,262144,899,0.003429412841796875,1.0887,0.0442,True
sample_000615,bz2,262144,1717,0.006549835205078125,1.739,0.74,True
sample_000615,lzma,262144,812,0.0030975341796875,8.2142,1.032,True
sample_000615,zstd,262144,566,0.00215911865234375,0.1906,0.0852,True
sample_000616,gzip,262144,34963,0.13337326049804688,7.9196,0.3068,True
sample_000616,bz2,262144,25563,0.09751510620117188,21.2008,2.9041,True
sample_000616,lzma,262144,26360,0.100555419921875,86.3113,1.6961,True
sample_000616,zstd,262144,43101,0.16441726684570312,0.8918,0.3068,True
sample_000617,gzip,262144,94696,0.361236572265625,27.343,0.291,True
sample_000617,bz2,262144,90351,0.3446617126464844,38.6478,5.7749,True
sample_000617,lzma,262144,86820,0.3311920166015625,45.1567,4.9113,True
sample_000617,zstd,262144,99261,0.3786506652832031,1.0736,0.2497,True
sample_000618,gzip,1048576,1048914,1.0003223419189453,23.9484,1.0847,True
sample_000618,bz2,1048576,1053952,1.005126953125,100.3091,53.3873,True
sample_000618,lzma,1048576,1048688,1.0001068115234375,223.7743,1.6745,True
sample_000618,zstd,1048576,1048609,1.0000314712524414,0.7226,0.3046,True
sample_000619,gzip,1048576,600206,0.5724010467529297,64.5059,3.4496,True
sample_000619,bz2,1048576,534315,0.5095624923706055,84.2299,43.8322,True
sample_000619,lzma,1048576,563564,0.5374565124511719,404.1468,25.1356,True
sample_000619,zstd,1048576,543768,0.5185775756835938,8.4322,1.6263,True
sample_000620,gzip,1048576,3768,0.00359344482421875,1.7761,0.6194,True
sample_000620,bz2,1048576,1045,0.0009965896606445312,267.8982,5.9933,True
sample_000620,lzma,1048576,420,0.000400543212890625,16.0865,1.88,True
sample_000620,zstd,1048576,234,0.0002231597900390625,0.3267,0.3294,True
sample_000621,gzip,1048576,34036,0.032459259033203125,30.3739,0.8367,True
sample_000621,bz2,1048576,29812,0.028430938720703125,8.705,4.1674,True
sample_000621,lzma,1048576,25420,0.024242401123046875,141.9778,4.8485,True
sample_000621,zstd,1048576,26840,0.02559661865234375,1.3444,0.7126,True
sample_000622,gzip,1048576,395970,0.3776264190673828,82.2564,3.3132,True
sample_000622,bz2,1048576,341812,0.3259773254394531,84.4163,31.1788,True
sample_000622,lzma,1048576,295644,0.2819480895996094,401.2903,19.3849,True
sample_000622,zstd,1048576,437404,0.4171409606933594,7.8875,1.8951,True
sample_000623,gzip,1048576,365749,0.34880542755126953,146.946,1.6472,True
sample_000623,bz2,1048576,355089,0.3386392593383789,178.1618,25.1749,True
sample_000623,lzma,1048576,338528,0.322845458984375,198.591,12.6413,True
sample_000623,zstd,1048576,370813,0.3536348342895508,3.4229,1.0913,True
sample_000624,gzip,16384,16407,1.00140380859375,0.2093,0.0063,True
sample_000624,bz2,16384,16854,1.0286865234375,2.3259,0.713,True
sample_000624,lzma,16384,16444,1.003662109375,7.0476,0.0825,True
sample_000624,zstd,16384,16394,1.0006103515625,0.0344,0.0026,True
sample_000625,gzip,16384,7563,0.46160888671875,0.8063,0.0437,True
sample_000625,bz2,16384,6452,0.393798828125,1.3936,0.3893,True
sample_000625,lzma,16384,7252,0.442626953125,7.8983,0.4278,True
sample_000625,zstd,16384,7382,0.4505615234375,0.1871,0.0372,True
sample_000626,gzip,16384,177,0.01080322265625,0.0308,0.0077,True
sample_000626,bz2,16384,217,0.01324462890625,2.1027,0.1537,True
sample_000626,lzma,16384,188,0.011474609375,4.6097,0.0426,True
sample_000626,zstd,16384,84,0.005126953125,0.0085,0.0014,True
sample_000627,gzip,16384,95,0.00579833984375,0.0958,0.0091,True
sample_000627,bz2,16384,147,0.00897216796875,0.1502,0.0721,True
sample_000627,lzma,16384,156,0.009521484375,4.7293,0.0608,True
sample_000627,zstd,16384,64,0.00390625,0.0091,0.0042,True
sample_000628,gzip,16384,2499,0.15252685546875,0.2766,0.0238,True
sample_000628,bz2,16384,1762,0.1075439453125,1.3649,0.2236,True
sample_000628,lzma,16384,2292,0.139892578125,8.1456,0.2059,True
sample_000628,zstd,16384,2763,0.16864013671875,0.0498,0.0238,True
sample_000629,gzip,16384,7172,0.437744140625,0.239,0.0388,True
sample_000629,bz2,16384,6779,0.41375732421875,2.675,0.3632,True
sample_000629,lzma,16384,6508,0.397216796875,6.2268,0.3538,True
sample_000629,zstd,16384,7205,0.43975830078125,0.0585,0.0211,True
sample_000630,gzip,65536,65574,1.000579833984375,1.0102,0.0131,True
sample_000630,bz2,65536,66198,1.010101318359375,5.7509,2.7359,True
sample_000630,lzma,65536,65600,1.0009765625,17.29,0.0952,True
sample_000630,zstd,65536,65546,1.000152587890625,0.0404,0.0021,True
sample_000631,gzip,65536,29310,0.447235107421875,6.2294,0.1766,True
sample_000631,bz2,65536,25521,0.3894195556640625,4.2702,1.7557,True
sample_000631,lzma,65536,27460,0.41900634765625,17.2291,1.4637,True
sample_000631,zstd,65536,28231,0.4307708740234375,0.4962,0.1021,True
sample_000632,gzip,65536,246,0.003753662109375,0.1112,0.0219,True
sample_000632,bz2,65536,153,0.0023345947265625,8.019,0.4149,True
sample_000632,lzma,65536,176,0.002685546875,5.4826,0.1679,True
sample_000632,zstd,65536,52,0.00079345703125,0.0139,0.0054,True
sample_000633,gzip,65536,8025,0.1224517822265625,1.677,0.0492,True
sample_000633,bz2,65536,7048,0.1075439453125,1.6069,0.5189,True
sample_000633,lzma,65536,5436,0.08294677734375,17.4695,0.4872,True
sample_000633,zstd,65536,5189,0.0791778564453125,0.1445,0.1003,True
sample_000634,gzip,65536,27146,0.414215087890625,3.9828,0.1741,True
sample_000634,bz2,65536,22892,0.34930419921875,4.0927,1.4743,True
sample_000634,lzma,65536,20980,0.32012939453125,18.1686,1.4549,True
sample_000634,zstd,65536,27379,0.4177703857421875,0.4428,0.0954,True
sample_000635,gzip,65536,21377,0.3261871337890625,1.8174,0.1042,True
sample_000635,bz2,65536,19759,0.3014984130859375,8.4431,1.0755,True
sample_000635,lzma,65536,19188,0.29278564453125,13.3805,1.0017,True
sample_000635,zstd,65536,21201,0.3235015869140625,0.1171,0.0385,True
sample_000636,gzip,262144,262242,1.0003738403320312,5.0218,0.0872,True
sample_000636,bz2,262144,263747,1.0061149597167969,21.5599,11.8792,True
sample_000636,lzma,262144,262216,1.000274658203125,51.4884,0.3554,True
sample_000636,zstd,262144,262159,1.0000572204589844,0.2488,0.0057,True
sample_000637,gzip,262144,112731,0.4300346374511719,31.916,0.6309,True
sample_000637,bz2,262144,101838,0.38848114013671875,18.0254,8.2444,True
sample_000637,lzma,262144,107536,0.41021728515625,64.9328,4.8359,True
sample_000637,zstd,262144,117107,0.4467277526855469,2.4689,0.479,True
sample_000638,gzip,262144,1103,0.004207611083984375,0.506,0.0929,True
sample_000638,bz2,262144,469,0.001789093017578125,35.5339,2.2064,True
sample_000638,lzma,262144,312,0.001190185546875,7.1777,0.3775,True
sample_000638,zstd,262144,162,0.00061798095703125,0.2306,0.0076,True
sample_000639,gzip,262144,8460,0.0322723388671875,6.3675,0.263,True
sample_000639,bz2,262144,8488,0.032379150390625,2.9525,1.1782,True
sample_000639,lzma,262144,6288,0.02398681640625,37.2722,1.1994,True
sample_000639,zstd,262144,6088,0.023223876953125,0.3335,0.1041,True
sample_000640,gzip,262144,34948,0.1333160400390625,6.7279,0.245,True
sample_000640,bz2,262144,25599,0.09765243530273438,33.5858,5.5813,True
sample_000640,lzma,262144,26364,0.1005706787109375,84.1173,1.7702,True
sample_000640,zstd,262144,43085,0.16435623168945312,0.7881,0.1957,True
sample_000641,gzip,262144,73170,0.27912139892578125,44.7532,0.2785,True
sample_000641,bz2,262144,70657,0.2695350646972656,36.3251,4.6048,True
sample_000641,lzma,262144,68452,0.2611236572265625,55.6409,3.1998,True
sample_000641,zstd,262144,74503,0.2842063903808594,0.4997,0.1351,True
sample_000642,gzip,1048576,1048914,1.0003223419189453,23.6681,0.8746,True
sample_000642,bz2,1048576,1053332,1.0045356750488281,91.6222,53.7461,True
sample_000642,lzma,1048576,1048688,1.0001068115234375,217.5041,1.9807,True
sample_000642,zstd,1048576,1048609,1.0000314712524414,1.1635,0.3814,True
sample_000643,gzip,1048576,446788,0.4260902404785156,137.7701,3.3329,True
sample_000643,bz2,1048576,407136,0.388275146484375,85.9584,49.5176,True
